image_path,label,split
images/-2482162412579344778.png,Allergic Contact Dermatitis,train
images/-2918595174966989977.png,Allergic Contact Dermatitis,train
images/-2109666569281810210.png,Allergic Contact Dermatitis,train
images/-4863374222129923637.png,Eczema,train
images/-310565031500497221.png,Allergic Contact Dermatitis,train
images/5206975118959031057.png,Eczema,train
images/-2180690318143429315.png,Eczema,train
images/-176291023421890680.png,Allergic Contact Dermatitis,train
images/-1067701776636141108.png,Eczema,train
images/-1468052965323478288.png,Eczema,train
images/-2680899742842390785.png,Eczema,train
images/4634021661120670899.png,Allergic Contact Dermatitis,train
images/-6182253468156599196.png,Eczema,train
images/-1754707658302916156.png,Eczema,train
images/-7155273641699523450.png,Allergic Contact Dermatitis,train
images/-2943675040447373613.png,Allergic Contact Dermatitis,train
images/-5228362336502809630.png,Eczema,train
images/-1365244834890795953.png,Eczema,train
images/-4926134546599682921.png,Allergic Contact Dermatitis,train
images/-2470963294952716246.png,Eczema,train
images/-5742651126314831459.png,Eczema,train
images/-1831810820756751591.png,Allergic Contact Dermatitis,train
images/-8707418133635013822.png,Allergic Contact Dermatitis,train
images/8516416641470676717.png,Eczema,train
images/-4203353335597902363.png,Eczema,train
images/-3936103083949335804.png,Eczema,train
images/3863877723322772755.png,Eczema,train
images/-3709268883592723272.png,Allergic Contact Dermatitis,train
images/-9174558387716579919.png,Eczema,train
images/-5521011744040552037.png,Allergic Contact Dermatitis,train
images/2523956074973693887.png,Allergic Contact Dermatitis,train
images/-375687413257472299.png,Allergic Contact Dermatitis,train
images/5240221775139974085.png,Eczema,train
images/-2307387288352361738.png,Allergic Contact Dermatitis,train
images/-829535113004099648.png,Allergic Contact Dermatitis,train
images/-4529156030330974773.png,Allergic Contact Dermatitis,train
images/4783565817155533660.png,Allergic Contact Dermatitis,train
images/5917703655334574521.png,Eczema,train
images/-4424350057616392817.png,Eczema,train
images/-1033830156667719653.png,Eczema,train
images/-1175551177819230857.png,Eczema,train
images/-7379123563084274195.png,Eczema,train
images/-2509342194783820690.png,Allergic Contact Dermatitis,train
images/-9162107121526515080.png,Allergic Contact Dermatitis,train
images/-1085817410470619203.png,Eczema,train
images/-1239944862860760460.png,Eczema,train
images/-332225858878365934.png,Eczema,train
images/-8399241957146252689.png,Allergic Contact Dermatitis,train
images/-3674117018980271308.png,Allergic Contact Dermatitis,train
images/-4772826539396708402.png,Eczema,train
images/-5538879149574463479.png,Eczema,train
images/5729517509700695055.png,Eczema,train
images/-8503022643743511724.png,Eczema,train
images/2542489771916091315.png,Allergic Contact Dermatitis,train
images/-4204591472098714424.png,Allergic Contact Dermatitis,train
images/-4716936240491422448.png,Eczema,train
images/-8331236734361407077.png,Eczema,train
images/-1021403805451681822.png,Eczema,train
images/-3575683440831198879.png,Eczema,train
images/-2593983323398825549.png,Eczema,train
images/-3491088644702965665.png,Allergic Contact Dermatitis,train
images/-2579508083772881391.png,Allergic Contact Dermatitis,train
images/-6814334483965659064.png,Allergic Contact Dermatitis,train
images/-8555840247489065545.png,Eczema,train
images/228863182565540896.png,Allergic Contact Dermatitis,train
images/-3829216436875682288.png,Eczema,train
images/-8093801741687275823.png,Eczema,train
images/-2126108056965792224.png,Eczema,train
images/6869198090785206318.png,Allergic Contact Dermatitis,train
images/-1651927693770727765.png,Eczema,train
images/-8811226591719932612.png,Eczema,train
images/-5225399467864058371.png,Allergic Contact Dermatitis,train
images/-4916269943418679358.png,Eczema,train
images/-2441124233481219090.png,Eczema,train
images/-1487279598764450262.png,Eczema,train
images/-979167465711270621.png,Allergic Contact Dermatitis,train
images/1228823773202587697.png,Eczema,train
images/-3674158308118136671.png,Eczema,train
images/-4949999685137541063.png,Eczema,train
images/-4457305195243861591.png,Eczema,train
images/7810546855565179160.png,Eczema,train
images/4519084321617677472.png,Allergic Contact Dermatitis,train
images/3036449672348158586.png,Eczema,train
images/3696774118263691836.png,Eczema,train
images/-1532677556392562109.png,Eczema,train
images/-4603636063760370118.png,Eczema,train
images/2442787247623782649.png,Allergic Contact Dermatitis,train
images/-2116123434758212346.png,Allergic Contact Dermatitis,train
images/-8876350314932967279.png,Eczema,train
images/-2032799196852997136.png,Eczema,train
images/-1915333973804553575.png,Eczema,train
images/-4412549015496284701.png,Eczema,train
images/-7327283166906573507.png,Eczema,train
images/-3376925888490618855.png,Eczema,train
images/-4784154530386898261.png,Eczema,train
images/-635008992783931051.png,Allergic Contact Dermatitis,train
images/-5945889357765410205.png,Eczema,train
images/-8749027469505338475.png,Eczema,train
images/-3593116470323469675.png,Eczema,train
images/-683645753310790631.png,Allergic Contact Dermatitis,train
images/-4393279814465205593.png,Eczema,train
images/-3214885068431580766.png,Eczema,train
images/-2795054550037433637.png,Eczema,train
images/4339257360461160063.png,Allergic Contact Dermatitis,train
images/382205097892683569.png,Allergic Contact Dermatitis,train
images/2476834931738782392.png,Allergic Contact Dermatitis,train
images/-4311219496679279746.png,Eczema,train
images/-5620151857030818891.png,Eczema,train
images/-4783650687622901919.png,Eczema,train
images/-1379677912378977305.png,Allergic Contact Dermatitis,train
images/-130285819684122836.png,Eczema,train
images/-8057719347560254084.png,Eczema,train
images/-2377960990942383256.png,Allergic Contact Dermatitis,train
images/4090386411824239067.png,Eczema,train
images/-2104207421034301034.png,Eczema,train
images/7049703890719675614.png,Eczema,train
images/-4449187867148856065.png,Allergic Contact Dermatitis,train
images/-7068465223533283777.png,Allergic Contact Dermatitis,train
images/-241390359074546594.png,Eczema,train
images/-8903287502098089551.png,Allergic Contact Dermatitis,train
images/-4364923944338290483.png,Allergic Contact Dermatitis,train
images/-555548212421717526.png,Eczema,train
images/1093967452051255826.png,Eczema,train
images/-1819541404430956755.png,Eczema,train
images/2258579413847176406.png,Eczema,train
images/-2387709625450358964.png,Allergic Contact Dermatitis,train
images/50133455887092108.png,Eczema,train
images/-6242158112232873458.png,Allergic Contact Dermatitis,train
images/-1388580356188667857.png,Allergic Contact Dermatitis,train
images/-2101790873047080311.png,Eczema,train
images/7396867247220783226.png,Allergic Contact Dermatitis,train
images/-1685622615674447350.png,Eczema,train
images/-2507019021571652077.png,Eczema,train
images/-7130155659453498808.png,Allergic Contact Dermatitis,train
images/-2407143439291948794.png,Eczema,train
images/-1313927078711715573.png,Allergic Contact Dermatitis,train
images/-4064740233229781309.png,Allergic Contact Dermatitis,train
images/2386484569950620215.png,Eczema,train
images/-8832139751213033811.png,Allergic Contact Dermatitis,train
images/-3264873478760270499.png,Eczema,train
images/-2448406916288867910.png,Allergic Contact Dermatitis,train
images/-3172669138523311117.png,Allergic Contact Dermatitis,train
images/-6025249461597019802.png,Allergic Contact Dermatitis,train
images/-1090241306152564747.png,Allergic Contact Dermatitis,train
images/-5319341014918187835.png,Allergic Contact Dermatitis,train
images/-8739886638448089494.png,Eczema,train
images/-3449290884377188767.png,Eczema,train
images/-8923487293444025838.png,Eczema,train
images/-5950389991958974652.png,Allergic Contact Dermatitis,train
