image_path,label,split
images/4618618408056657100.png,Urticaria,train
images/-4241535286820130818.png,Urticaria,train
images/-1290947029292536646.png,Psoriasis,train
images/-4986256408299251030.png,Urticaria,train
images/6276334615397287053.png,Urticaria,train
images/6604483381677595041.png,Urticaria,train
images/-5899215175530827021.png,Urticaria,train
images/-9100032692393067549.png,Urticaria,train
images/1330127670452249089.png,Urticaria,train
images/-1611841910156196691.png,Urticaria,train
images/3391002849567818495.png,Psoriasis,train
images/7589343050526404120.png,Urticaria,train
images/5532681236173164107.png,Psoriasis,train
images/-626125853021405088.png,Urticaria,train
images/-1771453055734416513.png,Psoriasis,train
images/-3613755685489918074.png,Urticaria,train
images/-2850393001491389427.png,Urticaria,train
images/7624703560142571231.png,Urticaria,train
images/3129243513709030690.png,Psoriasis,train
images/-3717681648257080297.png,Urticaria,train
images/-2490625174049341192.png,Urticaria,train
images/2773237399413524337.png,Urticaria,train
images/-1639533999116789945.png,Urticaria,train
images/-2997460016579568441.png,Urticaria,train
images/-3039865975776090369.png,Urticaria,train
images/-4143152815506638812.png,Urticaria,train
images/-5128272363659154502.png,Psoriasis,train
images/-6278770007527874596.png,Psoriasis,train
images/-8614320058673555741.png,Urticaria,train
images/-5896619613088824953.png,Psoriasis,train
images/8491433229363098403.png,Urticaria,train
images/3541058243163230586.png,Psoriasis,train
images/-1748896230395277993.png,Urticaria,train
images/-311918315070393568.png,Urticaria,train
images/-2626461613356440527.png,Urticaria,train
images/-2805714129362314533.png,Urticaria,train
images/-1216401576778757957.png,Urticaria,train
images/-1123234494069848785.png,Urticaria,train
images/-838052539198937142.png,Urticaria,train
images/6383663973655019890.png,Psoriasis,train
images/-362715643741333868.png,Urticaria,train
images/-724880412393084270.png,Urticaria,train
images/7085520385428098812.png,Urticaria,train
images/-1776672099385555595.png,Psoriasis,train
images/-4813138192071438695.png,Urticaria,train
images/-8752408013757949735.png,Urticaria,train
images/4025099453268867179.png,Urticaria,train
images/-2663645243653633022.png,Urticaria,train
images/-220596390347988661.png,Urticaria,train
images/-3749637390051796787.png,Urticaria,train
images/-1340597856042135006.png,Urticaria,train
images/-619209901050286350.png,Psoriasis,train
images/8994326462655890990.png,Urticaria,train
images/-1194210041349957392.png,Psoriasis,train
images/1202119896696685333.png,Urticaria,train
images/-5671090707772817688.png,Urticaria,train
images/-5276695531059008727.png,Urticaria,train
images/-3055245592189156423.png,Urticaria,train
images/-7147666990248749019.png,Urticaria,train
images/-1677898261371801194.png,Urticaria,train
images/-773894958411105641.png,Urticaria,train
images/-3226347482816131449.png,Urticaria,train
