image_path,label,split
images/7145588946865531253.png,Psoriasis,train
images/3120309630356813157.png,Impetigo,train
images/4192242689805525002.png,Impetigo,train
images/6270162947228325664.png,Impetigo,train
images/3391002849567818495.png,Psoriasis,train
images/3541058243163230586.png,Psoriasis,train
images/-9209496230726637783.png,Psoriasis,train
images/-3278401981209346612.png,Psoriasis,train
images/5308217235395595242.png,Impetigo,train
images/-6583827357689255330.png,Psoriasis,train
images/-8794719700664225806.png,Psoriasis,train
images/-4545384043516507025.png,Psoriasis,train
images/8992004962400932960.png,Psoriasis,train
images/-2229874505067100772.png,Psoriasis,train
images/6383663973655019890.png,Psoriasis,train
images/-2187738459131395361.png,Psoriasis,train
images/5532681236173164107.png,Psoriasis,train
images/-3397846615281440172.png,Psoriasis,train
images/-2826177521891050091.png,Psoriasis,train
images/-6323838407357716508.png,Psoriasis,train
images/-6754223996189969134.png,Impetigo,train
images/-6304881517389329479.png,Impetigo,train
images/-3462740509400916083.png,Psoriasis,train
images/-7425317952031638649.png,Psoriasis,train
images/-4011625905807263411.png,Psoriasis,train
images/-9214404105685555535.png,Psoriasis,train
images/-8842292788471353312.png,Psoriasis,train
images/3209927844777750788.png,Psoriasis,train
images/-4259316532864426030.png,Impetigo,train
images/-6339622761930083276.png,Impetigo,train
images/-126472922177297480.png,Impetigo,train
images/-4838949718224148622.png,Impetigo,train
images/-2373885229844763392.png,Psoriasis,train
images/-3493309736947822924.png,Psoriasis,train
images/-3313191890529932206.png,Psoriasis,train
images/-6892698445976994636.png,Impetigo,train
images/-1241231354355375740.png,Psoriasis,train
images/-5027449927739449608.png,Psoriasis,train
images/-1194210041349957392.png,Psoriasis,train
images/-6278770007527874596.png,Psoriasis,train
images/-2023528583731486939.png,Psoriasis,train
images/-2288434622033194477.png,Impetigo,train
images/-5128272363659154502.png,Psoriasis,train
images/5595150567654673913.png,Impetigo,train
images/-3780061433874158910.png,Psoriasis,train
images/-6147839378922500645.png,Impetigo,train
images/2869044007360673347.png,Impetigo,train
images/-3220187335048171835.png,Impetigo,train
images/-5896619613088824953.png,Psoriasis,train
images/8427651112818416576.png,Psoriasis,train
images/-869349880437476994.png,Psoriasis,train
images/-4387878168031721243.png,Psoriasis,train
images/-6217581331556066531.png,Impetigo,train
images/-4303642624887385011.png,Psoriasis,train
images/-4131764627078782571.png,Psoriasis,train
images/-3892343950611245620.png,Psoriasis,train
images/187783128814154274.png,Impetigo,train
images/-3826231296982744580.png,Impetigo,train
images/-6872266676581885327.png,Impetigo,train
images/6115596246061688713.png,Psoriasis,train
images/-4903355290805756587.png,Psoriasis,train
images/-3685615169782413866.png,Impetigo,train
images/-671812747914036997.png,Impetigo,train
images/717658965117278868.png,Impetigo,train
images/-2538731880524128360.png,Psoriasis,train
images/-4723634841049886674.png,Impetigo,train
images/1432969204287528453.png,Psoriasis,train
images/3129243513709030690.png,Psoriasis,train
images/-3194582777873313186.png,Impetigo,train
images/-53819341886614140.png,Impetigo,train
images/2608619041636383300.png,Psoriasis,train
images/-5602132154858494455.png,Psoriasis,train
images/-2690790221695821258.png,Psoriasis,train
images/-4747365827434888456.png,Psoriasis,train
images/-2474317789578982316.png,Impetigo,train
images/-7046016048692897595.png,Impetigo,train
images/5495915177571105531.png,Impetigo,train
images/-6210468418251952437.png,Impetigo,train
images/-5877528973360474863.png,Impetigo,train
images/-4572694283367066772.png,Impetigo,train
images/-2238709944412086899.png,Impetigo,train
images/-8779903138873713227.png,Psoriasis,train
images/-1264230661338860030.png,Psoriasis,train
images/7090753179594042307.png,Psoriasis,train
images/-6952203225851872037.png,Psoriasis,train
images/7871700326319775130.png,Psoriasis,val
images/-1771453055734416513.png,Psoriasis,val
images/-4027806997035329030.png,Impetigo,val
images/-7490056910663333938.png,Psoriasis,val
images/-1290947029292536646.png,Psoriasis,val
images/-8963936502003531116.png,Impetigo,val
images/-9002584586913443899.png,Psoriasis,val
images/-2869951807103783157.png,Impetigo,val
images/-3715706815257709557.png,Psoriasis,val
images/-1776672099385555595.png,Psoriasis,val
images/8274826488534529432.png,Psoriasis,val
images/-276562011015744271.png,Impetigo,val
images/73135932957400253.png,Impetigo,val
images/-619209901050286350.png,Psoriasis,val
images/-4024400584421966811.png,Impetigo,val
images/8100994483792481876.png,Impetigo,val
images/-8772961446987205402.png,Psoriasis,val
images/-1876818415297158696.png,Psoriasis,val
images/-5719099390090863829.png,Psoriasis,test
images/-1741298902959469723.png,Psoriasis,test
images/8984813648006798735.png,Impetigo,test
images/-5607893322162480323.png,Psoriasis,test
images/-8286901878034429831.png,Impetigo,test
images/-1578285749986829241.png,Psoriasis,test
images/1912338877788743690.png,Psoriasis,test
images/-587499434771640236.png,Psoriasis,test
images/-1765572912415510613.png,Impetigo,test
images/-8499520546324140238.png,Impetigo,test
images/6798451319984685204.png,Impetigo,test
images/-7268807677336387720.png,Psoriasis,test
images/-5026570001652617553.png,Psoriasis,test
images/-6385477427467728982.png,Psoriasis,test
images/-43391879386510500.png,Impetigo,test
images/5221022206957404585.png,Psoriasis,test
images/6409254117435284099.png,Psoriasis,test
images/5904657460937594916.png,Impetigo,test
images/5340978936646445096.png,Psoriasis,test
