image_path,label,split
images/-2482162412579344778.png,Allergic Contact Dermatitis,train
images/2856173988568189587.png,Allergic Contact Dermatitis,train
images/-1117304357073393845.png,Allergic Contact Dermatitis,train
images/-3136247653193336048.png,Tinea,train
images/-8921394409798068754.png,Allergic Contact Dermatitis,train
images/-1009810686742517529.png,Allergic Contact Dermatitis,train
images/4408120570111819908.png,Allergic Contact Dermatitis,train
images/-8257930614850140820.png,Allergic Contact Dermatitis,train
images/-5902521648651774394.png,Allergic Contact Dermatitis,train
images/-6760849338709173764.png,Allergic Contact Dermatitis,train
images/-375687413257472299.png,Allergic Contact Dermatitis,train
images/4339257360461160063.png,Allergic Contact Dermatitis,train
images/-6264468090527993860.png,Allergic Contact Dermatitis,train
images/6349031740731909414.png,Allergic Contact Dermatitis,train
images/-4188490081234160303.png,Allergic Contact Dermatitis,train
images/-8040872744934016312.png,Allergic Contact Dermatitis,train
images/1164646982557605400.png,Allergic Contact Dermatitis,train
images/-7034422526003126246.png,Tinea,train
images/-4856150066452561717.png,Tinea,train
images/-992744659270663024.png,Allergic Contact Dermatitis,train
images/1354009390217104598.png,Allergic Contact Dermatitis,train
images/-1288516358527303986.png,Allergic Contact Dermatitis,train
images/-6016382419044757412.png,Allergic Contact Dermatitis,train
images/32575980331712012.png,Allergic Contact Dermatitis,train
images/-3613430269420913410.png,Allergic Contact Dermatitis,train
images/5001728379819617442.png,Allergic Contact Dermatitis,train
images/-809387930221707574.png,Allergic Contact Dermatitis,train
images/-8845105500170627037.png,Tinea,train
images/-3908715743589033453.png,Allergic Contact Dermatitis,train
images/-3599077752870060235.png,Allergic Contact Dermatitis,train
images/7230978989440280137.png,Allergic Contact Dermatitis,train
images/4094797845341872966.png,Allergic Contact Dermatitis,train
images/-8489071995033586737.png,Allergic Contact Dermatitis,train
images/-3912040042324761913.png,Tinea,train
images/-208880250508994115.png,Tinea,train
images/-4586747727078457620.png,Allergic Contact Dermatitis,train
images/-8339892159826401126.png,Allergic Contact Dermatitis,train
images/8233674798713772012.png,Allergic Contact Dermatitis,train
images/-6996952891724745204.png,Allergic Contact Dermatitis,train
images/-454976303503844455.png,Tinea,train
images/-3348418859469465839.png,Allergic Contact Dermatitis,train
